ky,11
ek,11
cí,11
cf,11
bî,11
yj,10
wé,10
óc,10
há,10
ês,10
ëi,10
dê,10
bg,10
án,10
xy,9
ûm,9
rv,9
öw,9
ôm,9
hv,9
hä,9
gc,9
és,9
eë,9
cm,9
bb,9
pc,8
oz,8
ó ,8
iq,8
ëy,8
cb,8
äi,8
xp,7
pô,7
kr,7
ît,7
bh,7
bf,7
aq,7
ÿn,6
ỳm,6
ux,6
tp,6
sq,6
q ,6
oÿ,6
np,6
kl,6
gé,6
fû,6
fà,6
bn,6
à ,6
ỳc,5
xc,5
ŵd,5
sö,5
ôs,5
ós,5
ôb,5
lá,5
kk,5
jâ,5
ïf,5
hc,5
eq,5
êf,5
dé,5
bt,5
ax,5
aï,5
yx,4
ŷl,4
xu,4
xo,4
ẃr,4
ŵm,4
wî,4
üw,4
tû,4
tä,4
sä,4
lé,4
kw,4
kd,4
îp,4
gt,4
gì,4
bû,4
 ,4
zb,3
yz,3
ỳn,3
ỳ ,3
wë,3
vt,3
uz,3
ûn,3
tz,3
tỳ,3
tv,3
sỳ,3
sẃ,3
qa,3
ôp,3
öo,3
mŵ,3
mj,3
kj,3
ìl,3
îc,3
fï,3
fë,3
dp,3
dä,3
cp,3
zs,2
xt,2
xb,2
ŵt,2
ẅi,2
ŵf,2
vl,2
uv,2
uu,2
uj,2
û ,2
tẅ,2
tk,2
té,2
sõ,2
 š,2
rz,2
rý,2
rù,2
rj,2
rè,2
qi,2
oq,2
õo,2
öi,2
ôf,2
 ō,2
nv,2
nq,2
nê,2
mî,2
lí,2
kt,2
km,2
îr,2
iä,2
í ,2
 î,2
hj,2
hh,2
hé,2
fc,2
êp,2
ép,2
éd,2
éc,2
éb,2
dü,2
cé,2
bö,2
bk,2
bé,2
bä,2
ás,2
aë,2
ȃ ,2
 ȃ,2
ӓe,1
zy,1
zv,1
zm,1
zd,1
ŷs,1
ỳl,1
yk,1
ŷg,1
ỳf,1
ýc,1
ý ,1
xw,1
xv,1
xs,1
xl,1
wj,1
wï,1
ŵg,1
wä,1
vw,1
vu,1
vn,1
vk,1
vg,1
ût,1
ûr,1
uq,1
ùd,1
ù ,1
tö,1
tó,1
të,1
šv,1
ši,1
rӓ,1
rx,1
rü,1
qg,1
qe,1
pỳ,1
pk,1
pj,1
pé,1
pá,1
ów,1
oû,1
ōt,1
øs,1
òs,1
ór,1
ôi,1
oï,1
ôg,1
òd,1
ō ,1
ò ,1
 ø,1
ño,1
mx,1
mv,1
mí,1
lz,1
lỳ,1
lò,1
ló,1
lä,1
kp,1
kg,1
jr,1
jm,1
jh,1
ïy,1
ís,1
iñ,1
ïm,1
ïl,1
ìg,1
îa,1
hü,1
hq,1
hö,1
hk,1
gŷ,1
gẃ,1
gö,1
gó,1
gk,1
gj,1
fö,1
fj,1
fí,1
fé,1
fä,1
êu,1
ér,1
ël,1
èl,1
ée,1
eé,1
è ,1
dv,1
dû,1
dq,1
dj,1
dí,1
cŷ,1
cv,1
cò,1
cj,1
cî,1
cg,1
bp,1
bò,1
bc,1
bà,1
bá,1
äo,1
áo,1
ál,1
âg,1
äe,1
áe,1
âc,1
âb,1
ã ,1
 ã,1
