uw,1350
pu,1249
wg,1206
ŵr,1192
lb,1182
dn,1114
êl,1087
dŵ,1082
wt,1001
mc,985
rp,983
rŵ,982
ao,980
ey,940
cs,926
iy,917
 j,908
ŵp,899
tb,897
ip,893
ft,872
hd,858
um,857
mn,844
ân,843
gê,838
ts,823
pê,822
ug,811
sl,810
wf,803
lg,794
mb,758
gf,725
tg,707
gn,699
py,692
ïa,674
êm,672
ue,653
dh,652
eh,613
nb,611
wp,593
ut,579
ŵ ,571
ja,566
tâ,562
tl,532
sf,532
hf,530
sm,526
ô ,526
pt,517
îm,478
yo,457
ïo,452
gŵ,447
nï,440
ŷ ,425
tî,413
mô,401
cu,401
sr,373
ep,372
ôn,370
âr,369
ôr,368
ih,366
lp,360
ê ,349
lh,342
uf,331
oa,308
ub,302
áu,302
iâ,296
gâ,294
  ,293
wu,292
tn,292
ŷn,279
lr,279
tŷ,274
sh,274
hŷ,274
rô,272
mf,267
hâ,266
âu,264
hm,259
gd,255
ls,254
ŵe,247
ŵn,246
yp,239
bê,235
cn,234
tf,232
jo,227
ds,221
tá,213
fb,213
mâ,210
hb,210
ps,208
dg,206
pŵ,203
 ŵ,200
ŵy,183
lâ,179
âp,178
rê,176
gô,174
fô,171
db,171
rï,167
nj,166
fd,165
câ,165
ên,158
vi,153
oy,153
je,148
âd,144
wâ,143
nm,138
râ,133
 k,124
hp,122
mt,121
 v,120
în,120
gï,119
dî,114
va,113
hs,113
k ,112
dâ,111
tŵ,110
êr,110
ou,109
sê,107
pâ,107
oo,107
pï,106
î ,105
ye,103
sŵ,103
bs,100
sï,96
lŷ,96
sô,94
rë,90
ëw,90
cô,90
ré,87
cŵ,87
sc,86
av,85
ji,82
gb,82
ay,81
ee,79
fg,78
ev,78
gm,77
ât,77
hê,75
ve,74
bŵ,74
dï,73
lô,72
ui,71
ka,71
bô,70
rî,69
âm,69
jî,64
fâ,64
él,63
âl,63
sá,61
tt,60
ke,60
ïw,59
za,56
ôt,55
ko,55
 ï,55
bï,55
sp,54
dm,54
dŷ,53
ck,53
ki,52
tô,51
sâ,51
ét,51
uy,50
ss,50
sd,50
pf,50
ak,50
lŵ,49
iz,48
fs,46
ï ,45
âi,43
tï,42
ik,42
fh,42
é ,42
bd,42
wŷ,41
up,41
ij,41
tê,40
iv,39
hŵ,39
hô,39
gs,39
né,38
lï,38
ex,38
ái,38
pg,37
nk,37
tc,36
nâ,35
iŵ,35
dô,35
jy,34
bâ,34
ŵa,33
tm,33
ok,33
ôc,33
nŵ,33
ln,33
qu,32
mà,32
fá,32
às,32
ŵl,31
rk,31
fê,30
oj,29
lî,29
cê,29
xa,28
uh,28
rá,28
lê,28
ŷd,27
j ,27
az,27
 z,25
nô,25
ŷr,24
uk,24
ox,24
hï,24
á ,24
mm,23
ëd,23
êd,23
 ŷ,22
mê,22
hî,22
cd,22
ró,21
jô,21
x ,20
iu,20
iô,20
êc,20
wê,19
sé,19
îl,19
îd,19
zo,18
ze,18
yu,18
ŵi,18
ov,18
nî,18
ïe,18
z ,17
ŵs,17
vo,17
pp,17
në,17
mï,17
ks,17
ez,17
ëe,17
yy,16
 q,16
ku,16
kh,16
ii,16
yi,15
ôd,15
lv,15
gá,15
ej,15
bm,15
äw,15
âs,15
zi,14
xi,14
ŵo,14
îf,14
gg,14
fŵ,14
dc,14
cï,14
zu,13
pî,13
oë,13
êt,13
aj,13
sî,12
pn,12
öy,12
lö,12
lë,12
jw,12
ix,12
íw,12
 ê,12
cá,12
xe,11
ww,11
rỳ,11
pd,11
gî,11
ek,11
cc,11
yj,10
wh,10
rö,10
nz,10
îs,10
há,10
ëi,10
cí,10
cf,10
wé,9
v ,9
sk,9
ôm,9
óc,9
lk,9
hv,9
hä,9
gc,9
és,9
eë,9
dê,9
bg,9
aa,9
zz,8
xy,8
 x,8
td,8
oz,8
öe,8
ó ,8
ju,8
iq,8
ht,8
ëy,8
bî,8
án,8
äi,8
kr,7
ês,7
bh,7
bf,7
ỳm,6
xp,6
ux,6
rv,6
pô,6
öw,6
kl,6
fà,6
cm,6
cb,6
bb,6
aq,6
à ,6
ÿn,5
ỳc,5
sö,5
q ,5
pc,5
oÿ,5
ós,5
ôb,5
lá,5
kk,5
jâ,5
ïf,5
hc,5
dé,5
aï,5
yx,4
ŷl,4
xo,4
ẃr,4
ŵd,4
tä,4
sq,4
sä,4
ky,4
kw,4
ît,4
îp,4
gì,4
êf,4
bt,4
bn,4
ax,4
zb,3
ỳn,3
ỳ ,3
ŵm,3
wî,3
wë,3
vt,3
uz,3
üw,3
tz,3
tỳ,3
tû,3
tp,3
sỳ,3
sẃ,3
qa,3
ôs,3
ôp,3
öo,3
np,3
mj,3
lé,3
kj,3
ìl,3
îc,3
gt,3
fï,3
eq,3
zs,2
yz,2
xu,2
ẅi,2
vy,2
vl,2
uv,2
ûn,2
ûm,2
uj,2
tẅ,2
tv,2
té,2
sõ,2
 š,2
rz,2
rý,2
rù,2
qi,2
oq,2
õo,2
öi,2
ôf,2
 ō,2
nq,2
nê,2
mŵ,2
lí,2
kt,2
km,2
îr,2
í ,2
 î,2
hj,2
hé,2
gé,2
fû,2
fë,2
fc,2
ép,2
éd,2
éb,2
dä,2
cp,2
cé,2
bk,2
bä,2
ás,2
aë,2
ȃ ,2
 ȃ,2
ӓe,1
zy,1
zv,1
zm,1
zd,1
ŷs,1
ỳl,1
yk,1
ŷg,1
ỳf,1
ýc,1
ý ,1
xs,1
xl,1
xc,1
ŵt,1
wj,1
wï,1
ŵf,1
wä,1
vw,1
vu,1
vn,1
vk,1
vg,1
ûr,1
uq,1
ùd,1
û ,1
ù ,1
tö,1
tó,1
tk,1
të,1
šv,1
ši,1
rӓ,1
rü,1
rj,1
rè,1
qg,1
qe,1
pỳ,1
pk,1
pé,1
ów,1
ōt,1
øs,1
òs,1
ór,1
ôi,1
oï,1
ôg,1
òd,1
ō ,1
 ø,1
nv,1
mí,1
lỳ,1
lò,1
ló,1
lä,1
kp,1
kn,1
kg,1
kd,1
jr,1
jm,1
jh,1
ïy,1
ís,1
ïm,1
ïl,1
ìg,1
îa,1
iä,1
hü,1
hq,1
hö,1
hk,1
gẃ,1
gö,1
gó,1
gk,1
gj,1
fö,1
fj,1
fí,1
fé,1
fä,1
êu,1
ér,1
ël,1
èl,1
eé,1
éc,1
dv,1
dü,1
dû,1
dq,1
dp,1
dí,1
cŷ,1
cò,1
cj,1
cî,1
cg,1
bp,1
bé,1
bc,1
bá,1
äo,1
áo,1
ál,1
äe,1
áe,1
âb,1
ã ,1
 ã,1
